region,subregion,country,org,iso3,year,total_sum_count
Africa,Sub-Saharan Africa,Ethiopia,ILO,ETH,2022,72
Africa,Sub-Saharan Africa,Ethiopia,IMO,ETH,2022,1
Africa,Sub-Saharan Africa,Ethiopia,IOM,ETH,2022,299
Africa,Sub-Saharan Africa,Ethiopia,ITC,ETH,2022,2
Africa,Sub-Saharan Africa,Ethiopia,ITU,ETH,2022,7
Africa,Sub-Saharan Africa,Ethiopia,UN,ETH,2022,711
Africa,Sub-Saharan Africa,Ethiopia,UN WOMEN,ETH,2022,24
Africa,Sub-Saharan Africa,Ethiopia,UNAIDS,ETH,2022,9
Africa,Sub-Saharan Africa,Ethiopia,UNDP,ETH,2022,160
Africa,Sub-Saharan Africa,Ethiopia,UNESCO,ETH,2022,32
Africa,Sub-Saharan Africa,Ethiopia,UNFCCC,ETH,2022,1
Africa,Sub-Saharan Africa,Ethiopia,UNFPA,ETH,2022,83
Africa,Sub-Saharan Africa,Ethiopia,UNHCR,ETH,2022,439
Africa,Sub-Saharan Africa,Ethiopia,UNICC,ETH,2022,3
Africa,Sub-Saharan Africa,Ethiopia,UNICEF,ETH,2022,425
Africa,Sub-Saharan Africa,Ethiopia,UNIDO,ETH,2022,4
Africa,Sub-Saharan Africa,Ethiopia,UNJSPF,ETH,2022,2
Africa,Sub-Saharan Africa,Ethiopia,UNOPS,ETH,2022,7
Africa,Sub-Saharan Africa,Ethiopia,UNRWA,ETH,2022,1
Africa,Sub-Saharan Africa,Ethiopia,WFP,ETH,2022,595
Africa,Sub-Saharan Africa,Ethiopia,WHO,ETH,2022,181
Africa,Sub-Saharan Africa,Ethiopia,WIPO,ETH,2022,2
Africa,Sub-Saharan Africa,Ethiopia,WMO,ETH,2022,2
Africa,Sub-Saharan Africa,Gabon,FAO,GAB,2022,11
Africa,Sub-Saharan Africa,Gabon,ICAO,GAB,2022,1
Africa,Sub-Saharan Africa,Gabon,ILO,GAB,2022,2
Africa,Sub-Saharan Africa,Gabon,IOM,GAB,2022,1
Africa,Sub-Saharan Africa,Gabon,ITU,GAB,2022,1
Africa,Sub-Saharan Africa,Gabon,UN,GAB,2022,31
Africa,Sub-Saharan Africa,Gabon,UNAIDS,GAB,2022,3
Africa,Sub-Saharan Africa,Gabon,UNDP,GAB,2022,7
Africa,Sub-Saharan Africa,Gabon,UNESCO,GAB,2022,9
Africa,Sub-Saharan Africa,Gabon,UNFPA,GAB,2022,8
Africa,Sub-Saharan Africa,Gabon,UNHCR,GAB,2022,3
Africa,Sub-Saharan Africa,Gabon,UNICEF,GAB,2022,15
Africa,Sub-Saharan Africa,Gabon,WHO,GAB,2022,32
Africa,Sub-Saharan Africa,Gabon,WIPO,GAB,2022,1
Africa,Sub-Saharan Africa,Gambia,FAO,GMB,2022,9
Africa,Sub-Saharan Africa,Gambia,ICAO,GMB,2022,3
Africa,Sub-Saharan Africa,Gambia,IFAD,GMB,2022,4
Africa,Sub-Saharan Africa,Gambia,ILO,GMB,2022,2
Africa,Sub-Saharan Africa,Gambia,IOM,GMB,2022,9
Africa,Sub-Saharan Africa,Gambia,ITU,GMB,2022,1
Africa,Sub-Saharan Africa,Gambia,JIU,GMB,2022,1
Africa,Sub-Saharan Africa,Gambia,UN,GMB,2022,43
Africa,Sub-Saharan Africa,Gambia,UNAIDS,GMB,2022,3
Africa,Sub-Saharan Africa,Gambia,UNDP,GMB,2022,39
Africa,Sub-Saharan Africa,Gambia,UNESCO,GMB,2022,4
Africa,Sub-Saharan Africa,Gambia,UNFPA,GMB,2022,13
Africa,Sub-Saharan Africa,Gambia,UNHCR,GMB,2022,1
Africa,Sub-Saharan Africa,Gambia,UNICEF,GMB,2022,44
Africa,Sub-Saharan Africa,Gambia,UNIDO,GMB,2022,1
Africa,Sub-Saharan Africa,Gambia,UNOPS,GMB,2022,1
Africa,Sub-Saharan Africa,Gambia,UNRWA,GMB,2022,1
Africa,Sub-Saharan Africa,Gambia,WFP,GMB,2022,34
Africa,Sub-Saharan Africa,Gambia,WHO,GMB,2022,22
Africa,Sub-Saharan Africa,Gambia,WMO,GMB,2022,1
Africa,Sub-Saharan Africa,Ghana,CTBTO,GHA,2022,2
Africa,Sub-Saharan Africa,Ghana,FAO,GHA,2022,50
Africa,Sub-Saharan Africa,Ghana,IAEA,GHA,2022,4
Africa,Sub-Saharan Africa,Ghana,ICAO,GHA,2022,1
Africa,Sub-Saharan Africa,Ghana,IFAD,GHA,2022,8
Africa,Sub-Saharan Africa,Ghana,ILO,GHA,2022,22
Africa,Sub-Saharan Africa,Ghana,IMO,GHA,2022,5
Africa,Sub-Saharan Africa,Ghana,IOM,GHA,2022,82
Africa,Sub-Saharan Africa,Ghana,ITC,GHA,2022,2
Africa,Sub-Saharan Africa,Ghana,ITU,GHA,2022,7
Africa,Sub-Saharan Africa,Ghana,UN,GHA,2022,265
Africa,Sub-Saharan Africa,Ghana,UN WOMEN,GHA,2022,2
Africa,Sub-Saharan Africa,Ghana,UNAIDS,GHA,2022,8
Africa,Sub-Saharan Africa,Ghana,UNDP,GHA,2022,67
Africa,Sub-Saharan Africa,Ghana,UNESCO,GHA,2022,16
Africa,Sub-Saharan Africa,Ghana,UNFPA,GHA,2022,36
Africa,Sub-Saharan Africa,Ghana,UNHCR,GHA,2022,71
Africa,Sub-Saharan Africa,Ghana,UNICEF,GHA,2022,122
Africa,Sub-Saharan Africa,Ghana,UNIDO,GHA,2022,5
Africa,Sub-Saharan Africa,Ghana,UNOPS,GHA,2022,3
Africa,Sub-Saharan Africa,Ghana,UNRWA,GHA,2022,3
Africa,Sub-Saharan Africa,Ghana,UNU,GHA,2022,1
Africa,Sub-Saharan Africa,Ghana,UNWTO,GHA,2022,1
Africa,Sub-Saharan Africa,Ghana,UPU,GHA,2022,1
Africa,Sub-Saharan Africa,Ghana,WFP,GHA,2022,79
Africa,Sub-Saharan Africa,Ghana,WHO,GHA,2022,81
Africa,Sub-Saharan Africa,Ghana,WIPO,GHA,2022,7
Africa,Sub-Saharan Africa,Ghana,WMO,GHA,2022,2
Africa,Sub-Saharan Africa,Guinea,FAO,GIN,2022,11
Africa,Sub-Saharan Africa,Guinea,IFAD,GIN,2022,1
Africa,Sub-Saharan Africa,Guinea,ILO,GIN,2022,3
Africa,Sub-Saharan Africa,Guinea,IOM,GIN,2022,20
Africa,Sub-Saharan Africa,Guinea,ITC,GIN,2022,2
Africa,Sub-Saharan Africa,Guinea,ITU,GIN,2022,1
Africa,Sub-Saharan Africa,Guinea,UN,GIN,2022,39
Africa,Sub-Saharan Africa,Guinea,UN WOMEN,GIN,2022,1
Africa,Sub-Saharan Africa,Guinea,UNAIDS,GIN,2022,4
Africa,Sub-Saharan Africa,Guinea,UNDP,GIN,2022,55
Africa,Sub-Saharan Africa,Guinea,UNESCO,GIN,2022,4
Africa,Sub-Saharan Africa,Guinea,UNFPA,GIN,2022,21
Africa,Sub-Saharan Africa,Guinea,UNHCR,GIN,2022,56
Africa,Sub-Saharan Africa,Guinea,UNICEF,GIN,2022,108
Africa,Sub-Saharan Africa,Guinea,UNIDO,GIN,2022,4
Africa,Sub-Saharan Africa,Guinea,WFP,GIN,2022,91
Africa,Sub-Saharan Africa,Guinea,WHO,GIN,2022,54
Africa,Sub-Saharan Africa,Guinea-Bissau,FAO,GNB,2022,7
Africa,Sub-Saharan Africa,Guinea-Bissau,ILO,GNB,2022,1
Africa,Sub-Saharan Africa,Guinea-Bissau,IOM,GNB,2022,1
Africa,Sub-Saharan Africa,Guinea-Bissau,UN,GNB,2022,12
Africa,Sub-Saharan Africa,Guinea-Bissau,UNDP,GNB,2022,33
Africa,Sub-Saharan Africa,Guinea-Bissau,UNESCO,GNB,2022,2
Africa,Sub-Saharan Africa,Guinea-Bissau,UNFPA,GNB,2022,10
Africa,Sub-Saharan Africa,Guinea-Bissau,UNICEF,GNB,2022,40
Africa,Sub-Saharan Africa,Guinea-Bissau,WFP,GNB,2022,28
Africa,Sub-Saharan Africa,Guinea-Bissau,WHO,GNB,2022,10
Africa,Sub-Saharan Africa,Kenya,CTBTO,KEN,2022,3
Africa,Sub-Saharan Africa,Kenya,FAO,KEN,2022,36
Africa,Sub-Saharan Africa,Kenya,IAEA,KEN,2022,19
Africa,Sub-Saharan Africa,Kenya,ICAO,KEN,2022,16
Africa,Sub-Saharan Africa,Kenya,ICJ,KEN,2022,1
Africa,Sub-Saharan Africa,Kenya,ICSC,KEN,2022,1
Africa,Sub-Saharan Africa,Kenya,IFAD,KEN,2022,23
Africa,Sub-Saharan Africa,Kenya,ILO,KEN,2022,42
Africa,Sub-Saharan Africa,Kenya,IMO,KEN,2022,4
Africa,Sub-Saharan Africa,Kenya,IOM,KEN,2022,349
Africa,Sub-Saharan Africa,Kenya,ITC,KEN,2022,9
Africa,Sub-Saharan Africa,Kenya,ITCILO,KEN,2022,1
Africa,Sub-Saharan Africa,Kenya,ITLOS,KEN,2022,1
Africa,Sub-Saharan Africa,Kenya,ITU,KEN,2022,6
Africa,Sub-Saharan Africa,Kenya,JIU,KEN,2022,1
Africa,Sub-Saharan Africa,Kenya,UN,KEN,2022,1725
Africa,Sub-Saharan Africa,Kenya,UN WOMEN,KEN,2022,26
Africa,Sub-Saharan Africa,Kenya,UNAIDS,KEN,2022,20
Africa,Sub-Saharan Africa,Kenya,UNDP,KEN,2022,126
Africa,Sub-Saharan Africa,Kenya,UNESCO,KEN,2022,28
Africa,Sub-Saharan Africa,Kenya,UNFCCC,KEN,2022,13
Africa,Sub-Saharan Africa,Kenya,UNFPA,KEN,2022,48
Africa,Sub-Saharan Africa,Kenya,UNHCR,KEN,2022,541
Africa,Sub-Saharan Africa,Kenya,UNICC,KEN,2022,1
Africa,Sub-Saharan Africa,Kenya,UNICEF,KEN,2022,356
Africa,Sub-Saharan Africa,Kenya,UNIDO,KEN,2022,6
Africa,Sub-Saharan Africa,Kenya,UNJSPF,KEN,2022,5
Africa,Sub-Saharan Africa,Kenya,UNOPS,KEN,2022,11
Africa,Sub-Saharan Africa,Kenya,UNRWA,KEN,2022,4
Africa,Sub-Saharan Africa,Kenya,UNU,KEN,2022,1
Africa,Sub-Saharan Africa,Kenya,UPU,KEN,2022,4
Africa,Sub-Saharan Africa,Kenya,WFP,KEN,2022,542
Africa,Sub-Saharan Africa,Kenya,WHO,KEN,2022,148
Africa,Sub-Saharan Africa,Kenya,WIPO,KEN,2022,8
Africa,Sub-Saharan Africa,Kenya,WMO,KEN,2022,5
Africa,Sub-Saharan Africa,Lesotho,CTBTO,LSO,2022,1
Africa,Sub-Saharan Africa,Lesotho,FAO,LSO,2022,6
Africa,Sub-Saharan Africa,Lesotho,IAEA,LSO,2022,1
Africa,Sub-Saharan Africa,Lesotho,ILO,LSO,2022,2
Africa,Sub-Saharan Africa,Lesotho,IOM,LSO,2022,4
Africa,Sub-Saharan Africa,Lesotho,UN,LSO,2022,14
Africa,Sub-Saharan Africa,Lesotho,UN WOMEN,LSO,2022,1
Africa,Sub-Saharan Africa,Lesotho,UNAIDS,LSO,2022,4
Africa,Sub-Saharan Africa,Lesotho,UNDP,LSO,2022,27
Africa,Sub-Saharan Africa,Lesotho,UNESCO,LSO,2022,1
Africa,Sub-Saharan Africa,Lesotho,UNFCCC,LSO,2022,1
Africa,Sub-Saharan Africa,Lesotho,UNFPA,LSO,2022,13
Africa,Sub-Saharan Africa,Lesotho,UNICEF,LSO,2022,24
Africa,Sub-Saharan Africa,Lesotho,WFP,LSO,2022,28
Africa,Sub-Saharan Africa,Lesotho,WHO,LSO,2022,13
Africa,Sub-Saharan Africa,Lesotho,WIPO,LSO,2022,1
Africa,Sub-Saharan Africa,Liberia,FAO,LBR,2022,5
Africa,Sub-Saharan Africa,Liberia,IFAD,LBR,2022,1
Africa,Sub-Saharan Africa,Liberia,ILO,LBR,2022,1
Africa,Sub-Saharan Africa,Liberia,IOM,LBR,2022,3
Africa,Sub-Saharan Africa,Liberia,UN,LBR,2022,105
Africa,Sub-Saharan Africa,Liberia,UN WOMEN,LBR,2022,8
Africa,Sub-Saharan Africa,Liberia,UNDP,LBR,2022,40
Africa,Sub-Saharan Africa,Liberia,UNESCO,LBR,2022,1
Africa,Sub-Saharan Africa,Liberia,UNFPA,LBR,2022,13
Africa,Sub-Saharan Africa,Liberia,UNHCR,LBR,2022,57
Africa,Sub-Saharan Africa,Liberia,UNICEF,LBR,2022,60
Africa,Sub-Saharan Africa,Liberia,WFP,LBR,2022,32
Africa,Sub-Saharan Africa,Liberia,WHO,LBR,2022,19
Africa,Sub-Saharan Africa,Liberia,WIPO,LBR,2022,1
Africa,Sub-Saharan Africa,Madagascar,CTBTO,MDG,2022,1
Africa,Sub-Saharan Africa,Madagascar,FAO,MDG,2022,14
Africa,Sub-Saharan Africa,Madagascar,ICAO,MDG,2022,1
Africa,Sub-Saharan Africa,Madagascar,IFAD,MDG,2022,5
Africa,Sub-Saharan Africa,Madagascar,ILO,MDG,2022,42
Africa,Sub-Saharan Africa,Madagascar,ITC,MDG,2022,1
Africa,Sub-Saharan Africa,Madagascar,ITU,MDG,2022,4
Africa,Sub-Saharan Africa,Madagascar,UN,MDG,2022,33
Africa,Sub-Saharan Africa,Madagascar,UNAIDS,MDG,2022,4
Africa,Sub-Saharan Africa,Madagascar,UNDP,MDG,2022,41
Africa,Sub-Saharan Africa,Madagascar,UNESCO,MDG,2022,7
Africa,Sub-Saharan Africa,Madagascar,UNFPA,MDG,2022,35
Africa,Sub-Saharan Africa,Madagascar,UNHCR,MDG,2022,2
Africa,Sub-Saharan Africa,Madagascar,UNICEF,MDG,2022,196
Africa,Sub-Saharan Africa,Madagascar,UNIDO,MDG,2022,2
Africa,Sub-Saharan Africa,Madagascar,UNOPS,MDG,2022,1
Africa,Sub-Saharan Africa,Madagascar,UPU,MDG,2022,1
Africa,Sub-Saharan Africa,Madagascar,WFP,MDG,2022,83
Africa,Sub-Saharan Africa,Madagascar,WHO,MDG,2022,33
Africa,Sub-Saharan Africa,Madagascar,WIPO,MDG,2022,3
Africa,Sub-Saharan Africa,Madagascar,WMO,MDG,2022,1
Africa,Sub-Saharan Africa,Malawi,FAO,MWI,2022,13
Africa,Sub-Saharan Africa,Malawi,IAEA,MWI,2022,1
Africa,Sub-Saharan Africa,Malawi,IFAD,MWI,2022,2
Africa,Sub-Saharan Africa,Malawi,ILO,MWI,2022,17
Africa,Sub-Saharan Africa,Malawi,IOM,MWI,2022,11
Africa,Sub-Saharan Africa,Malawi,ITU,MWI,2022,1
Africa,Sub-Saharan Africa,Malawi,UN,MWI,2022,48
Africa,Sub-Saharan Africa,Malawi,UN WOMEN,MWI,2022,13
Africa,Sub-Saharan Africa,Malawi,UNAIDS,MWI,2022,7
Africa,Sub-Saharan Africa,Malawi,UNDP,MWI,2022,49
Africa,Sub-Saharan Africa,Malawi,UNESCO,MWI,2022,1
Africa,Sub-Saharan Africa,Malawi,UNFCCC,MWI,2022,1
Africa,Sub-Saharan Africa,Malawi,UNFPA,MWI,2022,33
Africa,Sub-Saharan Africa,Malawi,UNHCR,MWI,2022,25
Africa,Sub-Saharan Africa,Malawi,UNICEF,MWI,2022,133
Africa,Sub-Saharan Africa,Malawi,WFP,MWI,2022,98
Africa,Sub-Saharan Africa,Malawi,WHO,MWI,2022,39
Africa,Sub-Saharan Africa,Malawi,WIPO,MWI,2022,1
Africa,Sub-Saharan Africa,Malawi,WMO,MWI,2022,1
Africa,Sub-Saharan Africa,Mali,FAO,MLI,2022,9
Africa,Sub-Saharan Africa,Mali,IFAD,MLI,2022,7
Africa,Sub-Saharan Africa,Mali,ILO,MLI,2022,11
Africa,Sub-Saharan Africa,Mali,IOM,MLI,2022,58
Africa,Sub-Saharan Africa,Mali,ITC,MLI,2022,1
Africa,Sub-Saharan Africa,Mali,ITU,MLI,2022,3
Africa,Sub-Saharan Africa,Mali,UN,MLI,2022,910
Africa,Sub-Saharan Africa,Mali,UN WOMEN,MLI,2022,18
Africa,Sub-Saharan Africa,Mali,UNAIDS,MLI,2022,8
Africa,Sub-Saharan Africa,Mali,UNDP,MLI,2022,44
Africa,Sub-Saharan Africa,Mali,UNESCO,MLI,2022,16
Africa,Sub-Saharan Africa,Mali,UNFPA,MLI,2022,35
Africa,Sub-Saharan Africa,Mali,UNHCR,MLI,2022,83
Africa,Sub-Saharan Africa,Mali,UNICEF,MLI,2022,186
Africa,Sub-Saharan Africa,Mali,UNIDO,MLI,2022,2
Africa,Sub-Saharan Africa,Mali,WFP,MLI,2022,183
Africa,Sub-Saharan Africa,Mali,WHO,MLI,2022,36
Africa,Sub-Saharan Africa,Mauritania,FAO,MRT,2022,9
Africa,Sub-Saharan Africa,Mauritania,ILO,MRT,2022,22
Africa,Sub-Saharan Africa,Mauritania,IOM,MRT,2022,13
Africa,Sub-Saharan Africa,Mauritania,UN,MRT,2022,26
Africa,Sub-Saharan Africa,Mauritania,UNAIDS,MRT,2022,4
Africa,Sub-Saharan Africa,Mauritania,UNDP,MRT,2022,30
Africa,Sub-Saharan Africa,Mauritania,UNESCO,MRT,2022,5
Africa,Sub-Saharan Africa,Mauritania,UNFPA,MRT,2022,22
Africa,Sub-Saharan Africa,Mauritania,UNHCR,MRT,2022,58
Africa,Sub-Saharan Africa,Mauritania,UNICEF,MRT,2022,72
Africa,Sub-Saharan Africa,Mauritania,WFP,MRT,2022,96
Africa,Sub-Saharan Africa,Mauritania,WHO,MRT,2022,24
Africa,Sub-Saharan Africa,Mauritania,WIPO,MRT,2022,1
Africa,Sub-Saharan Africa,Mauritius,FAO,MUS,2022,2
Africa,Sub-Saharan Africa,Mauritius,IAEA,MUS,2022,2
Africa,Sub-Saharan Africa,Mauritius,ICAO,MUS,2022,2
Africa,Sub-Saharan Africa,Mauritius,IFAD,MUS,2022,1
Africa,Sub-Saharan Africa,Mauritius,ILO,MUS,2022,3
Africa,Sub-Saharan Africa,Mauritius,IMO,MUS,2022,1
Africa,Sub-Saharan Africa,Mauritius,IOM,MUS,2022,9
Africa,Sub-Saharan Africa,Mauritius,ITC,MUS,2022,6
Africa,Sub-Saharan Africa,Mauritius,ITU,MUS,2022,4
Africa,Sub-Saharan Africa,Mauritius,JIU,MUS,2022,1
Africa,Sub-Saharan Africa,Mauritius,UN,MUS,2022,37
Africa,Sub-Saharan Africa,Mauritius,UNAIDS,MUS,2022,2
Africa,Sub-Saharan Africa,Mauritius,UNDP,MUS,2022,17
Africa,Sub-Saharan Africa,Mauritius,UNESCO,MUS,2022,9
Africa,Sub-Saharan Africa,Mauritius,UNFPA,MUS,2022,2
Africa,Sub-Saharan Africa,Mauritius,UNHCR,MUS,2022,1
Africa,Sub-Saharan Africa,Mauritius,UNICEF,MUS,2022,7
Africa,Sub-Saharan Africa,Mauritius,UNIDO,MUS,2022,2
Africa,Sub-Saharan Africa,Mauritius,UNJSPF,MUS,2022,2
Africa,Sub-Saharan Africa,Mauritius,UNOPS,MUS,2022,1
Africa,Sub-Saharan Africa,Mauritius,WFP,MUS,2022,2
Africa,Sub-Saharan Africa,Mauritius,WHO,MUS,2022,15
Africa,Sub-Saharan Africa,Mauritius,WIPO,MUS,2022,3
Africa,Sub-Saharan Africa,Mauritius,WMO,MUS,2022,1
Africa,Sub-Saharan Africa,Mozambique,FAO,MOZ,2022,12
Africa,Sub-Saharan Africa,Mozambique,ICAO,MOZ,2022,1
Africa,Sub-Saharan Africa,Mozambique,IFAD,MOZ,2022,3
Africa,Sub-Saharan Africa,Mozambique,ILO,MOZ,2022,11
Africa,Sub-Saharan Africa,Mozambique,IOM,MOZ,2022,21
Africa,Sub-Saharan Africa,Mozambique,ITCILO,MOZ,2022,1
Africa,Sub-Saharan Africa,Mozambique,UN,MOZ,2022,28
Africa,Sub-Saharan Africa,Mozambique,UN WOMEN,MOZ,2022,5
Africa,Sub-Saharan Africa,Mozambique,UNAIDS,MOZ,2022,4
Africa,Sub-Saharan Africa,Mozambique,UNDP,MOZ,2022,29
Africa,Sub-Saharan Africa,Mozambique,UNESCO,MOZ,2022,11
Africa,Sub-Saharan Africa,Mozambique,UNFPA,MOZ,2022,36
Africa,Sub-Saharan Africa,Mozambique,UNHCR,MOZ,2022,55
Africa,Sub-Saharan Africa,Mozambique,UNICC,MOZ,2022,1
Africa,Sub-Saharan Africa,Mozambique,UNICEF,MOZ,2022,129
Africa,Sub-Saharan Africa,Mozambique,UNIDO,MOZ,2022,2
Africa,Sub-Saharan Africa,Mozambique,WFP,MOZ,2022,84
Africa,Sub-Saharan Africa,Mozambique,WHO,MOZ,2022,37
Africa,Sub-Saharan Africa,Mozambique,WIPO,MOZ,2022,1
Africa,Sub-Saharan Africa,Mozambique,WMO,MOZ,2022,1
Africa,Sub-Saharan Africa,Namibia,CTBTO,NAM,2022,1
Africa,Sub-Saharan Africa,Namibia,FAO,NAM,2022,9
Africa,Sub-Saharan Africa,Namibia,IAEA,NAM,2022,3
Africa,Sub-Saharan Africa,Namibia,ILO,NAM,2022,4
Africa,Sub-Saharan Africa,Namibia,ITC,NAM,2022,1
Africa,Sub-Saharan Africa,Namibia,UN,NAM,2022,19
Africa,Sub-Saharan Africa,Namibia,UN WOMEN,NAM,2022,1
Africa,Sub-Saharan Africa,Namibia,UNAIDS,NAM,2022,4
Africa,Sub-Saharan Africa,Namibia,UNDP,NAM,2022,20
Africa,Sub-Saharan Africa,Namibia,UNESCO,NAM,2022,11
Africa,Sub-Saharan Africa,Namibia,UNFPA,NAM,2022,12
Africa,Sub-Saharan Africa,Namibia,UNHCR,NAM,2022,5
Africa,Sub-Saharan Africa,Namibia,UNICEF,NAM,2022,24
Africa,Sub-Saharan Africa,Namibia,UNOPS,NAM,2022,1
Africa,Sub-Saharan Africa,Namibia,UNU,NAM,2022,1
Africa,Sub-Saharan Africa,Namibia,UPU,NAM,2022,1
Africa,Sub-Saharan Africa,Namibia,WFP,NAM,2022,6
Africa,Sub-Saharan Africa,Namibia,WHO,NAM,2022,15
Africa,Sub-Saharan Africa,Niger,CTBTO,NER,2022,2
Africa,Sub-Saharan Africa,Niger,FAO,NER,2022,15
Africa,Sub-Saharan Africa,Niger,IFAD,NER,2022,4
Africa,Sub-Saharan Africa,Niger,ILO,NER,2022,9
Africa,Sub-Saharan Africa,Niger,IOM,NER,2022,139
Africa,Sub-Saharan Africa,Niger,ITU,NER,2022,2
Africa,Sub-Saharan Africa,Niger,UN,NER,2022,84
Africa,Sub-Saharan Africa,Niger,UN WOMEN,NER,2022,2
Africa,Sub-Saharan Africa,Niger,UNAIDS,NER,2022,3
Africa,Sub-Saharan Africa,Niger,UNDP,NER,2022,55
Africa,Sub-Saharan Africa,Niger,UNESCO,NER,2022,9
Africa,Sub-Saharan Africa,Niger,UNFPA,NER,2022,33
Africa,Sub-Saharan Africa,Niger,UNHCR,NER,2022,183
Africa,Sub-Saharan Africa,Niger,UNICEF,NER,2022,170
Africa,Sub-Saharan Africa,Niger,UNOPS,NER,2022,3
Africa,Sub-Saharan Africa,Niger,UNWTO,NER,2022,1
Africa,Sub-Saharan Africa,Niger,WFP,NER,2022,255
Africa,Sub-Saharan Africa,Niger,WHO,NER,2022,45
Africa,Sub-Saharan Africa,Niger,WIPO,NER,2022,1
Africa,Sub-Saharan Africa,Niger,WMO,NER,2022,1
Africa,Sub-Saharan Africa,Nigeria,CTBTO,NGA,2022,1
Africa,Sub-Saharan Africa,Nigeria,FAO,NGA,2022,19
Africa,Sub-Saharan Africa,Nigeria,IAEA,NGA,2022,14
Africa,Sub-Saharan Africa,Nigeria,ICAO,NGA,2022,5
Africa,Sub-Saharan Africa,Nigeria,IFAD,NGA,2022,4
Africa,Sub-Saharan Africa,Nigeria,ILO,NGA,2022,26
Africa,Sub-Saharan Africa,Nigeria,IMO,NGA,2022,3
Africa,Sub-Saharan Africa,Nigeria,IOM,NGA,2022,72
Africa,Sub-Saharan Africa,Nigeria,ISA,NGA,2022,1
Africa,Sub-Saharan Africa,Nigeria,ITC,NGA,2022,1
Africa,Sub-Saharan Africa,Nigeria,JIU,NGA,2022,1
Africa,Sub-Saharan Africa,Nigeria,PAHO,NGA,2022,1
Africa,Sub-Saharan Africa,Nigeria,UN,NGA,2022,249
Africa,Sub-Saharan Africa,Nigeria,UN WOMEN,NGA,2022,9
Africa,Sub-Saharan Africa,Nigeria,UNAIDS,NGA,2022,12
Africa,Sub-Saharan Africa,Nigeria,UNDP,NGA,2022,142
Africa,Sub-Saharan Africa,Nigeria,UNESCO,NGA,2022,17
Africa,Sub-Saharan Africa,Nigeria,UNFPA,NGA,2022,85
Africa,Sub-Saharan Africa,Nigeria,UNHCR,NGA,2022,147
Africa,Sub-Saharan Africa,Nigeria,UNICC,NGA,2022,1
Africa,Sub-Saharan Africa,Nigeria,UNICEF,NGA,2022,373
Africa,Sub-Saharan Africa,Nigeria,UNIDO,NGA,2022,12
Africa,Sub-Saharan Africa,Nigeria,UNJSPF,NGA,2022,2
Africa,Sub-Saharan Africa,Nigeria,UNOPS,NGA,2022,3
Africa,Sub-Saharan Africa,Nigeria,UNRWA,NGA,2022,2
Africa,Sub-Saharan Africa,Nigeria,UNSSC,NGA,2022,1
Africa,Sub-Saharan Africa,Nigeria,WFP,NGA,2022,240
Africa,Sub-Saharan Africa,Nigeria,WHO,NGA,2022,362
Africa,Sub-Saharan Africa,Nigeria,WIPO,NGA,2022,2
Africa,Sub-Saharan Africa,Nigeria,WMO,NGA,2022,3
Africa,Sub-Saharan Africa,Republic Of Cameroon,CTBTO,CMR,2022,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,FAO,CMR,2022,18
Africa,Sub-Saharan Africa,Republic Of Cameroon,IAEA,CMR,2022,6
Africa,Sub-Saharan Africa,Republic Of Cameroon,ICAO,CMR,2022,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,ICJ,CMR,2022,4
Africa,Sub-Saharan Africa,Republic Of Cameroon,IFAD,CMR,2022,10
Africa,Sub-Saharan Africa,Republic Of Cameroon,ILO,CMR,2022,37
Africa,Sub-Saharan Africa,Republic Of Cameroon,IMO,CMR,2022,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,IOM,CMR,2022,7
Africa,Sub-Saharan Africa,Republic Of Cameroon,ITLOS,CMR,2022,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,ITU,CMR,2022,5
Africa,Sub-Saharan Africa,Republic Of Cameroon,UN,CMR,2022,255
Africa,Sub-Saharan Africa,Republic Of Cameroon,UN WOMEN,CMR,2022,9
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNAIDS,CMR,2022,10
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNDP,CMR,2022,80
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNESCO,CMR,2022,32
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNFCCC,CMR,2022,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNFPA,CMR,2022,40
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNHCR,CMR,2022,244
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNICC,CMR,2022,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNICEF,CMR,2022,174
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNIDO,CMR,2022,3
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNJSPF,CMR,2022,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNOPS,CMR,2022,2
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNRWA,CMR,2022,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNU,CMR,2022,3
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNWTO,CMR,2022,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,UPU,CMR,2022,4
Africa,Sub-Saharan Africa,Republic Of Cameroon,WFP,CMR,2022,131
