REGION,SUBREGION,COUNTRY,ORGCD,NATIO_ISO,YEAR,Total Sum of Count
Americas,Latin America and the Caribbean,El Salvador,UNOPS,SLV,2021,2
Americas,Latin America and the Caribbean,El Salvador,UPU,SLV,2021,1
Americas,Latin America and the Caribbean,El Salvador,WFP,SLV,2021,19
Americas,Latin America and the Caribbean,El Salvador,WIPO,SLV,2021,1
Americas,Latin America and the Caribbean,Grenada,IOM,GRD,2021,1
Americas,Latin America and the Caribbean,Grenada,UN,GRD,2021,5
Americas,Latin America and the Caribbean,Grenada,UN WOMEN,GRD,2021,1
Americas,Latin America and the Caribbean,Grenada,UNESCO,GRD,2021,1
Americas,Latin America and the Caribbean,Grenada,UNFPA,GRD,2021,1
Americas,Latin America and the Caribbean,Grenada,WIPO,GRD,2021,1
Americas,Latin America and the Caribbean,Guatemala,CTBTO,GTM,2021,1
Americas,Latin America and the Caribbean,Guatemala,FAO,GTM,2021,9
Americas,Latin America and the Caribbean,Guatemala,IAEA,GTM,2021,3
Americas,Latin America and the Caribbean,Guatemala,ICAO,GTM,2021,1
Americas,Latin America and the Caribbean,Guatemala,ICJ,GTM,2021,1
Americas,Latin America and the Caribbean,Guatemala,IFAD,GTM,2021,1
Americas,Latin America and the Caribbean,Guatemala,ILO,GTM,2021,8
Americas,Latin America and the Caribbean,Guatemala,IOM,GTM,2021,44
Americas,Latin America and the Caribbean,Guatemala,ITC,GTM,2021,1
Americas,Latin America and the Caribbean,Guatemala,ITU,GTM,2021,2
Americas,Latin America and the Caribbean,Guatemala,PAHO,GTM,2021,21
Americas,Latin America and the Caribbean,Guatemala,UN,GTM,2021,83
Americas,Latin America and the Caribbean,Guatemala,UN WOMEN,GTM,2021,3
Americas,Latin America and the Caribbean,Guatemala,UNAIDS,GTM,2021,2
Americas,Latin America and the Caribbean,Guatemala,UNDP,GTM,2021,35
Americas,Latin America and the Caribbean,Guatemala,UNESCO,GTM,2021,5
Americas,Latin America and the Caribbean,Guatemala,UNFCCC,GTM,2021,1
Americas,Latin America and the Caribbean,Guatemala,UNFPA,GTM,2021,13
Americas,Latin America and the Caribbean,Guatemala,UNHCR,GTM,2021,45
Americas,Latin America and the Caribbean,Guatemala,UNICEF,GTM,2021,36
Americas,Latin America and the Caribbean,Guatemala,UNIDO,GTM,2021,1
Americas,Latin America and the Caribbean,Guatemala,UNOPS,GTM,2021,3
Americas,Latin America and the Caribbean,Guatemala,WFP,GTM,2021,17
Americas,Latin America and the Caribbean,Guatemala,WHO,GTM,2021,6
Americas,Latin America and the Caribbean,Guatemala,WIPO,GTM,2021,2
Americas,Latin America and the Caribbean,Guyana,FAO,GUY,2021,6
Americas,Latin America and the Caribbean,Guyana,IAEA,GUY,2021,2
Americas,Latin America and the Caribbean,Guyana,ICAO,GUY,2021,2
Americas,Latin America and the Caribbean,Guyana,ICSC,GUY,2021,1
Americas,Latin America and the Caribbean,Guyana,IOM,GUY,2021,2
Americas,Latin America and the Caribbean,Guyana,ITU,GUY,2021,1
Americas,Latin America and the Caribbean,Guyana,PAHO,GUY,2021,6
Americas,Latin America and the Caribbean,Guyana,UN,GUY,2021,50
Americas,Latin America and the Caribbean,Guyana,UN WOMEN,GUY,2021,1
Americas,Latin America and the Caribbean,Guyana,UNAIDS,GUY,2021,3
Americas,Latin America and the Caribbean,Guyana,UNDP,GUY,2021,21
Americas,Latin America and the Caribbean,Guyana,UNFPA,GUY,2021,4
Americas,Latin America and the Caribbean,Guyana,UNHCR,GUY,2021,2
Americas,Latin America and the Caribbean,Guyana,UNICEF,GUY,2021,20
Americas,Latin America and the Caribbean,Guyana,UNJSPF,GUY,2021,4
Americas,Latin America and the Caribbean,Guyana,WFP,GUY,2021,1
Americas,Latin America and the Caribbean,Guyana,WHO,GUY,2021,2
Americas,Latin America and the Caribbean,Haiti,FAO,HTI,2021,9
Americas,Latin America and the Caribbean,Haiti,IFAD,HTI,2021,2
Americas,Latin America and the Caribbean,Haiti,ILO,HTI,2021,19
Americas,Latin America and the Caribbean,Haiti,IOM,HTI,2021,6
Americas,Latin America and the Caribbean,Haiti,JIU,HTI,2021,1
Americas,Latin America and the Caribbean,Haiti,PAHO,HTI,2021,9
Americas,Latin America and the Caribbean,Haiti,UN,HTI,2021,164
Americas,Latin America and the Caribbean,Haiti,UN WOMEN,HTI,2021,8
Americas,Latin America and the Caribbean,Haiti,UNAIDS,HTI,2021,6
Americas,Latin America and the Caribbean,Haiti,UNDP,HTI,2021,43
Americas,Latin America and the Caribbean,Haiti,UNESCO,HTI,2021,9
Americas,Latin America and the Caribbean,Haiti,UNFPA,HTI,2021,21
Americas,Latin America and the Caribbean,Haiti,UNHCR,HTI,2021,1
Americas,Latin America and the Caribbean,Haiti,UNICEF,HTI,2021,76
Americas,Latin America and the Caribbean,Haiti,UNIDO,HTI,2021,1
Americas,Latin America and the Caribbean,Haiti,UNJSPF,HTI,2021,3
Americas,Latin America and the Caribbean,Haiti,UNOPS,HTI,2021,2
Americas,Latin America and the Caribbean,Haiti,WFP,HTI,2021,26
Americas,Latin America and the Caribbean,Haiti,WHO,HTI,2021,3
Americas,Latin America and the Caribbean,Haiti,WIPO,HTI,2021,3
Americas,Latin America and the Caribbean,Honduras,FAO,HND,2021,9
Americas,Latin America and the Caribbean,Honduras,IAEA,HND,2021,2
Americas,Latin America and the Caribbean,Honduras,ICAO,HND,2021,4
Americas,Latin America and the Caribbean,Honduras,IFAD,HND,2021,1
Americas,Latin America and the Caribbean,Honduras,ILO,HND,2021,10
Americas,Latin America and the Caribbean,Honduras,IMO,HND,2021,1
Americas,Latin America and the Caribbean,Honduras,IOM,HND,2021,32
Americas,Latin America and the Caribbean,Honduras,ITU,HND,2021,1
Americas,Latin America and the Caribbean,Honduras,JIU,HND,2021,1
Americas,Latin America and the Caribbean,Honduras,PAHO,HND,2021,14
Americas,Latin America and the Caribbean,Honduras,UN,HND,2021,40
Americas,Latin America and the Caribbean,Honduras,UN WOMEN,HND,2021,3
Americas,Latin America and the Caribbean,Honduras,UNAIDS,HND,2021,1
Americas,Latin America and the Caribbean,Honduras,UNDP,HND,2021,21
Americas,Latin America and the Caribbean,Honduras,UNESCO,HND,2021,3
Americas,Latin America and the Caribbean,Honduras,UNFCCC,HND,2021,1
Americas,Latin America and the Caribbean,Honduras,UNFPA,HND,2021,16
Americas,Latin America and the Caribbean,Honduras,UNHCR,HND,2021,26
Americas,Latin America and the Caribbean,Honduras,UNICEF,HND,2021,30
Americas,Latin America and the Caribbean,Honduras,UNOPS,HND,2021,3
Americas,Latin America and the Caribbean,Honduras,WFP,HND,2021,54
Americas,Latin America and the Caribbean,Honduras,WIPO,HND,2021,1
Americas,Latin America and the Caribbean,Jamaica,CTBTO,JAM,2021,2
Americas,Latin America and the Caribbean,Jamaica,FAO,JAM,2021,6
Americas,Latin America and the Caribbean,Jamaica,IAEA,JAM,2021,2
Americas,Latin America and the Caribbean,Jamaica,ICJ,JAM,2021,1
Americas,Latin America and the Caribbean,Jamaica,IOM,JAM,2021,4
Americas,Latin America and the Caribbean,Jamaica,ISA,JAM,2021,22
Americas,Latin America and the Caribbean,Jamaica,ITC,JAM,2021,1
Americas,Latin America and the Caribbean,Jamaica,ITU,JAM,2021,1
Americas,Latin America and the Caribbean,Jamaica,PAHO,JAM,2021,12
Americas,Latin America and the Caribbean,Jamaica,UN,JAM,2021,93
Americas,Latin America and the Caribbean,Jamaica,UN WOMEN,JAM,2021,1
Americas,Latin America and the Caribbean,Jamaica,UNAIDS,JAM,2021,1
Americas,Latin America and the Caribbean,Jamaica,UNDP,JAM,2021,23
Americas,Latin America and the Caribbean,Jamaica,UNESCO,JAM,2021,9
Americas,Latin America and the Caribbean,Jamaica,UNFCCC,JAM,2021,3
Americas,Latin America and the Caribbean,Jamaica,UNFPA,JAM,2021,11
Americas,Latin America and the Caribbean,Jamaica,UNHCR,JAM,2021,2
Americas,Latin America and the Caribbean,Jamaica,UNICEF,JAM,2021,26
Americas,Latin America and the Caribbean,Jamaica,UNIDO,JAM,2021,2
Americas,Latin America and the Caribbean,Jamaica,UNJSPF,JAM,2021,1
Americas,Latin America and the Caribbean,Jamaica,UPU,JAM,2021,2
Americas,Latin America and the Caribbean,Jamaica,WFP,JAM,2021,2
Americas,Latin America and the Caribbean,Jamaica,WIPO,JAM,2021,4
Americas,Latin America and the Caribbean,Mexico,CEB,MEX,2021,1
Americas,Latin America and the Caribbean,Mexico,CTBTO,MEX,2021,2
Americas,Latin America and the Caribbean,Mexico,FAO,MEX,2021,30
Americas,Latin America and the Caribbean,Mexico,IAEA,MEX,2021,24
Americas,Latin America and the Caribbean,Mexico,ICAO,MEX,2021,16
Americas,Latin America and the Caribbean,Mexico,ICSC,MEX,2021,2
Americas,Latin America and the Caribbean,Mexico,IFAD,MEX,2021,1
Americas,Latin America and the Caribbean,Mexico,ILO,MEX,2021,29
Americas,Latin America and the Caribbean,Mexico,IMO,MEX,2021,2
Americas,Latin America and the Caribbean,Mexico,IOM,MEX,2021,31
Americas,Latin America and the Caribbean,Mexico,ISA,MEX,2021,1
Americas,Latin America and the Caribbean,Mexico,ITC,MEX,2021,7
Americas,Latin America and the Caribbean,Mexico,ITCILO,MEX,2021,4
Americas,Latin America and the Caribbean,Mexico,ITU,MEX,2021,1
Americas,Latin America and the Caribbean,Mexico,PAHO,MEX,2021,21
Americas,Latin America and the Caribbean,Mexico,UN,MEX,2021,222
Americas,Latin America and the Caribbean,Mexico,UN WOMEN,MEX,2021,19
Americas,Latin America and the Caribbean,Mexico,UNAIDS,MEX,2021,7
Americas,Latin America and the Caribbean,Mexico,UNDP,MEX,2021,44
Americas,Latin America and the Caribbean,Mexico,UNESCO,MEX,2021,24
Americas,Latin America and the Caribbean,Mexico,UNFCCC,MEX,2021,5
Americas,Latin America and the Caribbean,Mexico,UNFPA,MEX,2021,12
Americas,Latin America and the Caribbean,Mexico,UNHCR,MEX,2021,79
Americas,Latin America and the Caribbean,Mexico,UNICC,MEX,2021,6
Americas,Latin America and the Caribbean,Mexico,UNICEF,MEX,2021,80
Americas,Latin America and the Caribbean,Mexico,UNIDO,MEX,2021,9
Americas,Latin America and the Caribbean,Mexico,UNJSPF,MEX,2021,1
Americas,Latin America and the Caribbean,Mexico,UNOPS,MEX,2021,3
Americas,Latin America and the Caribbean,Mexico,UPU,MEX,2021,1
Americas,Latin America and the Caribbean,Mexico,WFP,MEX,2021,5
Americas,Latin America and the Caribbean,Mexico,WHO,MEX,2021,22
Americas,Latin America and the Caribbean,Mexico,WIPO,MEX,2021,5
Americas,Latin America and the Caribbean,Mexico,WMO,MEX,2021,2
Americas,Latin America and the Caribbean,Nicaragua,FAO,NIC,2021,10
Americas,Latin America and the Caribbean,Nicaragua,IAEA,NIC,2021,1
Americas,Latin America and the Caribbean,Nicaragua,IFAD,NIC,2021,2
Americas,Latin America and the Caribbean,Nicaragua,ILO,NIC,2021,6
Americas,Latin America and the Caribbean,Nicaragua,IOM,NIC,2021,5
Americas,Latin America and the Caribbean,Nicaragua,ITC,NIC,2021,1
Americas,Latin America and the Caribbean,Nicaragua,ITU,NIC,2021,3
Americas,Latin America and the Caribbean,Nicaragua,PAHO,NIC,2021,19
Americas,Latin America and the Caribbean,Nicaragua,UN,NIC,2021,12
Americas,Latin America and the Caribbean,Nicaragua,UN WOMEN,NIC,2021,1
Americas,Latin America and the Caribbean,Nicaragua,UNDP,NIC,2021,5
Americas,Latin America and the Caribbean,Nicaragua,UNESCO,NIC,2021,1
Americas,Latin America and the Caribbean,Nicaragua,UNFPA,NIC,2021,16
Americas,Latin America and the Caribbean,Nicaragua,UNHCR,NIC,2021,2
Americas,Latin America and the Caribbean,Nicaragua,UNICEF,NIC,2021,25
Americas,Latin America and the Caribbean,Nicaragua,UNIDO,NIC,2021,1
Americas,Latin America and the Caribbean,Nicaragua,UNOPS,NIC,2021,1
Americas,Latin America and the Caribbean,Nicaragua,UNWTO,NIC,2021,1
Americas,Latin America and the Caribbean,Nicaragua,WFP,NIC,2021,29
Americas,Latin America and the Caribbean,Nicaragua,WHO,NIC,2021,2
Americas,Latin America and the Caribbean,Nicaragua,WIPO,NIC,2021,1
Americas,Latin America and the Caribbean,Panama,FAO,PAN,2021,9
Americas,Latin America and the Caribbean,Panama,IAEA,PAN,2021,1
Americas,Latin America and the Caribbean,Panama,ICAO,PAN,2021,1
Americas,Latin America and the Caribbean,Panama,IFAD,PAN,2021,5
Americas,Latin America and the Caribbean,Panama,ILO,PAN,2021,5
Americas,Latin America and the Caribbean,Panama,IMO,PAN,2021,1
Americas,Latin America and the Caribbean,Panama,IOM,PAN,2021,55
Americas,Latin America and the Caribbean,Panama,ITC,PAN,2021,1
Americas,Latin America and the Caribbean,Panama,ITCILO,PAN,2021,1
Americas,Latin America and the Caribbean,Panama,PAHO,PAN,2021,7
Americas,Latin America and the Caribbean,Panama,UN,PAN,2021,55
Americas,Latin America and the Caribbean,Panama,UN WOMEN,PAN,2021,11
Americas,Latin America and the Caribbean,Panama,UNAIDS,PAN,2021,7
Americas,Latin America and the Caribbean,Panama,UNDP,PAN,2021,61
Americas,Latin America and the Caribbean,Panama,UNESCO,PAN,2021,1
Americas,Latin America and the Caribbean,Panama,UNFPA,PAN,2021,19
Americas,Latin America and the Caribbean,Panama,UNHCR,PAN,2021,27
Americas,Latin America and the Caribbean,Panama,UNICEF,PAN,2021,44
Americas,Latin America and the Caribbean,Panama,UNOPS,PAN,2021,3
Americas,Latin America and the Caribbean,Panama,UNU,PAN,2021,1
Americas,Latin America and the Caribbean,Panama,WFP,PAN,2021,38
Americas,Latin America and the Caribbean,Paraguay,FAO,PRY,2021,5
Americas,Latin America and the Caribbean,Paraguay,ICAO,PRY,2021,1
Americas,Latin America and the Caribbean,Paraguay,ILO,PRY,2021,3
Americas,Latin America and the Caribbean,Paraguay,IOM,PRY,2021,7
Americas,Latin America and the Caribbean,Paraguay,PAHO,PRY,2021,9
Americas,Latin America and the Caribbean,Paraguay,UN,PRY,2021,24
Americas,Latin America and the Caribbean,Paraguay,UN WOMEN,PRY,2021,1
Americas,Latin America and the Caribbean,Paraguay,UNDP,PRY,2021,22
Americas,Latin America and the Caribbean,Paraguay,UNESCO,PRY,2021,3
Americas,Latin America and the Caribbean,Paraguay,UNFPA,PRY,2021,5
Americas,Latin America and the Caribbean,Paraguay,UNICEF,PRY,2021,21
Americas,Latin America and the Caribbean,Paraguay,WFP,PRY,2021,1
Americas,Latin America and the Caribbean,Paraguay,WMO,PRY,2021,3
Americas,Latin America and the Caribbean,Peru,CTBTO,PER,2021,1
Americas,Latin America and the Caribbean,Peru,FAO,PER,2021,18
Americas,Latin America and the Caribbean,Peru,IAEA,PER,2021,14
Americas,Latin America and the Caribbean,Peru,ICAO,PER,2021,18
Americas,Latin America and the Caribbean,Peru,ICJ,PER,2021,1
Americas,Latin America and the Caribbean,Peru,ICSC,PER,2021,1
Americas,Latin America and the Caribbean,Peru,IFAD,PER,2021,12
Americas,Latin America and the Caribbean,Peru,ILO,PER,2021,76
Americas,Latin America and the Caribbean,Peru,IMO,PER,2021,2
Americas,Latin America and the Caribbean,Peru,IOM,PER,2021,10
Americas,Latin America and the Caribbean,Peru,ITC,PER,2021,3
Americas,Latin America and the Caribbean,Peru,ITU,PER,2021,5
Americas,Latin America and the Caribbean,Peru,PAHO,PER,2021,57
Americas,Latin America and the Caribbean,Peru,UN,PER,2021,135
Americas,Latin America and the Caribbean,Peru,UN WOMEN,PER,2021,5
Americas,Latin America and the Caribbean,Peru,UNAIDS,PER,2021,5
Americas,Latin America and the Caribbean,Peru,UNDP,PER,2021,32
Americas,Latin America and the Caribbean,Peru,UNESCO,PER,2021,12
Americas,Latin America and the Caribbean,Peru,UNFCCC,PER,2021,1
Americas,Latin America and the Caribbean,Peru,UNFPA,PER,2021,12
Americas,Latin America and the Caribbean,Peru,UNHCR,PER,2021,27
Americas,Latin America and the Caribbean,Peru,UNICC,PER,2021,1
Americas,Latin America and the Caribbean,Peru,UNICEF,PER,2021,52
